Mbpp_1.py: 0.000932s
Mbpp_937.py: 0.000072s
Mbpp_938.py: 0.000361s
Mbpp_939.py: 0.000076s
Mbpp_941.py: 0.000034s
Mbpp_942.py: 0.000018s
Mbpp_943.py: 0.000390s
Mbpp_944.py: 0.000119s
Mbpp_945.py: 0.000019s
Mbpp_946.py: 0.000576s
Mbpp_947.py: 0.000040s
Mbpp_948.py: 0.000011s
Mbpp_949.py: 0.000197s
Mbpp_951.py: 0.000106s
Mbpp_952.py: 0.000521s
Mbpp_953.py: 0.000128s
Mbpp_954.py: 0.000011s
Mbpp_955.py: 0.000035s
Mbpp_956.py: 0.000414s
Mbpp_958.py: 0.000083s
Mbpp_959.py: 0.000033s
Mbpp_960.py: 0.000091s
Mbpp_961.py: 0.000143s
Mbpp_962.py: 0.000025s
Mbpp_963.py: 0.000027s
Mbpp_964.py: 0.000033s
Mbpp_965.py: 0.000379s
Mbpp_966.py: 0.000034s
Mbpp_968.py: 0.000024s
Mbpp_969.py: 0.000156s
Mbpp_970.py: 0.000011s
Mbpp_971.py: 0.000374s
Mbpp_972.py: 0.000011s
Mbpp_973.py: 0.000016s
Mbpp_974.py: 0.000115s
